"datetime","season","rentMonth","rentHour","rentWeekday","temperature","humidity","rainfall","rentCount"
"2014-05-15 12:00:00",1,5,12,"Thurs",23.1,49,0,4
"2014-05-15 13:00:00",1,5,13,"Thurs",24.5,41,0,4
"2014-05-15 14:00:00",1,5,14,"Thurs",24.5,36,0,4
"2014-05-15 15:00:00",1,5,15,"Thurs",24.6,34,0,4
"2014-05-15 16:00:00",1,5,16,"Thurs",24.9,31,0,4
"2014-05-15 17:00:00",1,5,17,"Thurs",24.2,33,0,4
"2014-05-15 18:00:00",1,5,18,"Thurs",23.1,26,0,9
"2014-05-15 19:00:00",1,5,19,"Thurs",21.1,32,0,6
"2014-05-15 20:00:00",1,5,20,"Thurs",19.8,37,0,6
"2014-05-15 21:00:00",1,5,21,"Thurs",18,66,0,1
"2014-05-15 22:00:00",1,5,22,"Thurs",16.5,68,0,1
"2014-05-15 23:00:00",1,5,23,"Thurs",15.5,77,0,1
"2014-05-16 00:00:00",1,5,0,"Fri",14.9,80,0,1
"2014-05-16 01:00:00",1,5,1,"Fri",14.4,84,0,1
"2014-05-16 02:00:00",1,5,2,"Fri",14.1,85,0,1
"2014-05-16 03:00:00",1,5,3,"Fri",14,85,0,1
"2014-05-16 04:00:00",1,5,4,"Fri",13.8,83,0,1
"2014-05-16 05:00:00",1,5,5,"Fri",13.5,84,0,1
"2014-05-16 06:00:00",1,5,6,"Fri",13.4,83,0,1
"2014-05-16 07:00:00",1,5,7,"Fri",14.5,77,0,1
"2014-05-16 08:00:00",1,5,8,"Fri",16.3,70,0,1
"2014-05-16 09:00:00",1,5,9,"Fri",18.4,62,0,1
"2014-05-16 10:00:00",1,5,10,"Fri",20.5,55,0,4
"2014-05-16 11:00:00",1,5,11,"Fri",22,47,0,4
"2014-05-16 12:00:00",1,5,12,"Fri",23.8,34,0,4
"2014-05-16 13:00:00",1,5,13,"Fri",24.5,33,0,4
"2014-05-16 14:00:00",1,5,14,"Fri",25.2,32,0,4
"2014-05-16 15:00:00",1,5,15,"Fri",26.1,31,0,4
"2014-05-16 16:00:00",1,5,16,"Fri",25.6,38,0,4
"2014-05-16 17:00:00",1,5,17,"Fri",25.3,42,0,4
"2014-05-16 18:00:00",1,5,18,"Fri",24.2,36,0,4
"2014-05-16 19:00:00",1,5,19,"Fri",23.1,34,0,4
"2014-05-16 20:00:00",1,5,20,"Fri",21.8,39,0,6
"2014-05-16 21:00:00",1,5,21,"Fri",20,59,0,4
"2014-05-16 22:00:00",1,5,22,"Fri",19,65,0,6
"2014-05-16 23:00:00",1,5,23,"Fri",18.4,70,0,1
"2014-05-17 00:00:00",1,5,0,"Sat",17.8,74,0,1
"2014-05-17 01:00:00",1,5,1,"Sat",17.3,78,0,1
"2014-05-17 02:00:00",1,5,2,"Sat",16.8,80,0,1
"2014-05-17 03:00:00",1,5,3,"Sat",16.1,83,0,1
"2014-05-17 04:00:00",1,5,4,"Sat",15.2,87,0,1
"2014-05-17 05:00:00",1,5,5,"Sat",14.4,91,0,1
